Setup title,TFT Id-Vd-Tian,,,,,,,,,,,,,,
Application test name,TFT Id-Vd-Tian,,,,,,,,,,,,,,
Test date,3/22/2018,,,,,,,,,,,,,,
Test time,10:14:58,,,,,,,,,,,,,,
Device ID,gr-ots-vfet,,,,,,,,,,,,,,
Count,12,,,,,,,,,,,,,,
Flags,!,,,,,,,,,,,,,,
Remarks,idvd-2-neg,,,,,,,,,,,,,,
Name,Gate,Source,Drain,VgStart,,,,VdStop,VdStep,Vs,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
1.3,3.09E-09,-100,6.17E-09,161943319.8,,,,,,,,,,,
1.32,3.29E-09,-100,1.90E-08,52770448.55,,,,,,,,,,,
1.34,3.41E-09,-100,8.55E-09,116959064.3,,,,,,,,,,,
1.36,3.62E-09,-100,-2.63E-09,-380952381,,,,,,,,,,,
1.38,3.88E-09,-100,9.55E-09,104712041.9,,,,,,,,,,,
1.4,3.90E-09,-100,2.97E-08,33641715.73,,,,,,,,,,,
1.42,3.95E-09,-100,2.54E-08,39370078.74,,,,,,,,,,,
1.44,4.20E-09,-100,6.70E-09,149253731.3,,,,,,,,,,,
1.46,4.53E-09,-100,-2.71E-08,-36866359.45,,,,,,,,,,,
1.48,4.14E-09,-100,-4.12E-08,-24257125.53,,,,,,,,,,,
1.5,3.98E-09,-100,-3.72E-08,-26917900.4,,,,,,,,,,,
1.52,4.25E-09,-100,-2.49E-08,-40201005.03,,,,,,,,,,,
1.54,4.46E-09,-100,1.97E-09,506329113.9,,,,,,,,,,,
1.56,4.63E-09,-100,6.48E-09,154440154.4,,,,,,,,,,,
1.58,4.75E-09,-100,8.70E-09,114942528.7,,,,,,,,,,,
1.6,4.98E-09,-100,9.30E-09,107526881.7,,,,,,,,,,,
1.62,5.12E-09,-100,8.35E-09,119760479,,,,,,,,,,,
1.64,5.31E-09,-100,1.36E-08,73394495.41,,,,,,,,,,,
1.66,5.57E-09,-100,1.62E-08,61919504.64,,,,,,,,,,,
1.68,5.76E-09,-100,6.73E-09,148698884.8,,,,,,,,,,,
1.7,5.93E-09,-100,5.82E-09,171673819.7,,,,,,,,,,,
1.72,6.19E-09,-100,1.45E-08,69084628.67,,,,,,,,,,,
1.74,6.31E-09,-100,3.34E-08,29962546.82,,,,,,,,,,,
1.76,6.82E-09,-100,3.12E-08,32025620.5,,,,,,,,,,,
1.78,7.16E-09,-100,1.48E-08,67453625.63,,,,,,,,,,,
1.8,7.42E-09,-100,1.14E-08,87719298.25,,,,,,,,,,,
1.82,7.62E-09,-100,5.17E-09,193236715,,,,,,,,,,,
1.84,7.62E-09,-100,8.23E-09,121580547.1,,,,,,,,,,,
1.86,7.95E-09,-100,1.76E-08,56818181.82,,,,,,,,,,,
1.88,8.33E-09,-100,1.47E-08,67911714.77,,,,,,,,,,,
1.9,8.54E-09,-100,1.89E-08,52840158.52,,,,,,,,,,,
1.92,9.09E-09,-100,1.62E-08,61823802.16,,,,,,,,,,,
1.94,9.18E-09,-100,1.37E-08,73126142.6,,,,,,,,,,,
1.96,9.63E-09,-100,1.25E-08,79840319.36,,,,,,,,,,,
1.98,9.68E-09,-100,1.73E-08,57971014.49,,,,,,,,,,,
2,1.03E-08,-100,1.89E-08,52840158.52,,,,,,,,,,,
2.02,1.04E-08,-100,1.11E-08,90090090.09,,,,,,,,,,,
2.04,1.08E-08,-100,1.91E-08,52287581.7,,,,,,,,,,,
2.06,1.12E-08,-100,1.86E-08,53763440.86,,,,,,,,,,,
2.08,1.15E-08,-100,2.86E-08,34965034.97,,,,,,,,,,,
2.1,1.24E-08,-100,2.08E-08,48019207.68,,,,,,,,,,,
2.12,1.23E-08,-100,8.67E-09,115273775.2,,,,,,,,,,,
2.14,1.27E-08,-100,3.98E-08,25157232.7,,,,,,,,,,,
2.16,1.39E-08,-100,3.39E-08,29476787.03,,,,,,,,,,,
2.18,1.41E-08,-100,3.24E-08,30888030.89,,,,,,,,,,,
2.2,1.52E-08,-100,4.47E-08,22358859.7,,,,,,,,,,,
2.22,1.58E-08,-100,2.45E-08,40858018.39,,,,,,,,,,,
2.24,1.62E-08,-100,3.42E-08,29261155.82,,,,,,,,,,,
2.26,1.72E-08,-100,4.33E-08,23081361.8,,,,,,,,,,,
2.28,1.79E-08,-100,2.48E-08,40281973.82,,,,,,,,,,,
2.3,1.82E-08,-100,3.79E-08,26402640.26,,,,,,,,,,,
2.32,1.95E-08,-100,2.66E-08,37558685.45,,,,,,,,,,,
2.34,1.93E-08,-100,6.80E-09,147058823.5,,,,,,,,,,,
2.36,1.97E-08,-100,3.50E-08,28530670.47,,,,,,,,,,,
2.38,2.07E-08,-100,5.21E-08,19212295.87,,,,,,,,,,,
2.4,2.18E-08,-100,4.85E-08,20639834.88,,,,,,,,,,,
2.42,2.26E-08,-100,3.29E-08,30418250.95,,,,,,,,,,,
2.44,2.31E-08,-100,3.18E-08,31471282.45,,,,,,,,,,,
2.46,2.39E-08,-100,6.93E-08,14440433.21,,,,,,,,,,,
2.48,2.59E-08,-100,5.63E-08,17754105.64,,,,,,,,,,,
2.5,2.61E-08,-100,2.90E-08,34512510.79,,,,,,,,,,,
2.52,2.71E-08,-100,5.18E-08,19295706.71,,,,,,,,,,,
2.54,2.82E-08,-100,4.00E-08,25000000,,,,,,,,,,,
2.56,2.87E-08,-100,3.54E-08,28268551.24,,,,,,,,,,,
2.58,2.96E-08,-100,5.74E-08,17436791.63,,,,,,,,,,,
2.6,3.09E-08,-100,1.18E-07,8472781.19,,,,,,,,,,,
2.62,3.43E-08,-100,8.41E-08,11883541.3,,,,,,,,,,,
2.64,3.43E-08,-100,6.73E-08,14858841.01,,,,,,,,,,,
2.66,3.70E-08,-100,6.28E-08,15936254.98,,,,,,,,,,,
2.68,3.68E-08,-100,4.60E-08,21750951.6,,,,,,,,,,,
2.7,3.89E-08,-100,8.46E-08,11823825.01,,,,,,,,,,,
2.72,4.02E-08,-100,6.97E-08,14336917.56,,,,,,,,,,,
2.74,4.17E-08,-100,6.73E-08,14858841.01,,,,,,,,,,,
2.76,4.29E-08,-100,4.01E-08,24922118.38,,,,,,,,,,,
2.78,4.33E-08,-100,1.43E-08,70052539.4,,,,,,,,,,,
2.8,4.35E-08,-100,4.53E-08,22075055.19,,,,,,,,,,,
2.82,4.51E-08,-100,7.28E-08,13745704.47,,,,,,,,,,,
2.84,4.64E-08,-100,3.01E-08,33277870.22,,,,,,,,,,,
2.86,4.63E-08,-100,6.86E-08,14582573.82,,,,,,,,,,,
2.88,4.91E-08,-100,1.14E-07,8754650.908,,,,,,,,,,,
2.9,5.09E-08,-100,9.91E-08,10090817.36,,,,,,,,,,,
2.92,5.31E-08,-100,-2.03E-09,-493827160.5,,,,,,,,,,,
2.94,5.08E-08,-100,-1.88E-08,-53191489.36,,,,,,,,,,,
2.96,5.23E-08,-100,9.42E-08,10615711.25,,,,,,,,,,,
2.98,5.45E-08,-100,2.51E-08,39840637.45,,,,,,,,,,,
3,5.33E-08,-100,-6.00E-08,-16680567.14,,,,,,,,,,,
